Itaxon_id	taxon_name	taxon_rank	taxon_clade	phylum	subphylum	class	subclass	order	suborder	superfamily	family	taxon_subfamily	tribe	taxon_genus	taxon_subgenus	pbdb_taxon_no	max_length	max_area	max_vol	extinct_max_length	extinct_max_area	extinct_max_vol	fad_int	lad_int	fad_age	lad_age	range_source	range_year	in_sepkoski	tiering	motility	feeding	ecospace	diet	calc_max_vol	extinct_calc_max_vol	extant	eco_ref	marine	brackish	freshwater	terrestrial
56619	Physetocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Physetocrinus		31822	36.96	759.3807	13243.6003	36.96	759.3807	13243.6003	Tournaisian	Visean	358.9	330.9	Sepkoski	2002	t	2	4	1	241		15781.74717	15781.74717	f		t		f	f
56777	Springericrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Cladida						Springericrinus		32395	37.2	902.7995	18597.6693	37.2	902.7995	18597.6693	Tournaisian	Visean	358.9	330.9	Sepkoski	2002	t	2	4	1	241		16090.10497	16090.10497	f		t		f	f
56803	Metichthyocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Flexibilia	Sagenocrinida						Metichthyocrinus		32504	37.61	1041.539	24483.1093	37.61	1041.539	24483.1093	Tournaisian	Visean	358.9	330.9	Sepkoski	2002	t	2	4	1	241		16626.11254	16626.11254	f		t		f	f
56614	Dorycrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Dorycrinus		31756	37.99	1133.5181	27416.025	37.99	1133.5181	27416.025	Tournaisian	Visean	358.9	330.9	Sepkoski	2002	t	2	4	1	241		17133.39164	17133.39164	f		t		f	f
56788	Brahmacrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Brahmacrinus		31715	38.48571429	1119.68	27650.7635	38.48571429	1119.68	27650.7635	Tournaisian	Visean	358.9	330.9	Sepkoski	2002	t	2	4	1	241		17810.48546	17810.48546	f		t		f	f
56589	Rhodocrinites	genus	Ambulacralia	Echinodermata		Crinoidea		Diplobathrida						Rhodocrinites		31662	39.62	702.0102	10558.234	39.62	702.0102	10558.234	Tournaisian	Visean	358.9	330.9	Sepkoski	2002	t	2	4	1	241		19426.28523	19426.28523	f		t		f	f
56392	Calyptactis	genus	Ambulacralia	Echinodermata	Asterozoa	Ophiuroidea								Calyptactis		31378	38.4	4632.4669		38.4	4632.4669		Tournaisian	Visean	358.9	330.9	Sepkoski	2002	t	3	2	0			19742.87648	19742.87648	f		t		f	f
56793	Eutrochocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Eutrochocrinus		31764	39.98571429	899.9692	17193.6966	39.98571429	899.9692	17193.6966	Tournaisian	Visean	358.9	330.9	Sepkoski	2002	t	2	4	1	241		19967.31006	19967.31006	f		t		f	f
56391	Nymphaeoblastus	genus	Ambulacralia	Echinodermata		Blastoidea		Fissiculata			Phaenoschismatidae			Nymphaeoblastus		30851	20.5875	1331.5488	32578.5614	20.5875	1331.5488	32578.5614	Tournaisian	Visean	358.9	330.9	Sepkoski	2002	t						21500.78297	21500.78297	f		t		f	f
56796	Paradichocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Paradichocrinus		31812	41.67	1363.7567	28220.671	41.67	1363.7567	28220.671	Tournaisian	Visean	358.9	330.9	Sepkoski	2002	t	2	4	1	241		22588.62306	22588.62306	f		t		f	f
58393	Caldenocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Flexibilia	Sagenocrinida						Caldenocrinus		32482	42.14	1041.5525	21851.7709	42.14	1041.5525	21851.7709	Visean	Visean	346.7	330.9	Sepkoski	2002	t	2	4	1	241		23358.89861	23358.89861	f		t		f	f
56605	Agaricocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Agaricocrinus		31688	42.8	1000.0475	19834.275	42.8	1000.0475	19834.275	Tournaisian	Visean	358.9	330.9	Sepkoski	2002	t	2	4	1	241		24469.783	24469.783	f		t		f	f
58391	Amphicrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Flexibilia	Sagenocrinida						Amphicrinus		32475	42.86	1442.7604	39031.4781	42.86	1442.7604	39031.4781	Visean	Visean	346.7	330.9	Sepkoski	2002	t	2	4	1	241		24572.48083	24572.48083	f		t		f	f
58384	Ectocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Ectocrinus		31757	43.35	1454.8288	41443.2218	43.35	1454.8288	41443.2218	Visean	Visean	346.7	330.9	Sepkoski	2002	t	2	4	1	241		25421.937	25421.937	f		t		f	f
58118	Tricoelocrinus	genus	Ambulacralia	Echinodermata		Blastoidea		Spiraculata						Tricoelocrinus		30927	22.47692308	1415.2542	37819.9473	22.47692308	1415.2542	37819.9473	Visean	Visean	346.7	330.9	Sepkoski	2002	t						27607.37544	27607.37544	f		t		f	f
44745	Gilbertsocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Diplobathrida			Rhodocrinidae			Gilbertsocrinus		31623	45.12			45.12			Givetian	Visean	387.7	330.9	Sepkoski	2002	t	2	4	1	241		28652.89177	28652.89177	f		t		f	f
56802	Teleiocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Teleiocrinus		31860	45.55	1629.5461	45431.7445	45.55	1629.5461	45431.7445	Tournaisian	Visean	358.9	330.9	Sepkoski	2002	t	2	4	1	241		29477.02387	29477.02387	f		t		f	f
44637	Euryocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Flexibilia	Sagenocrinida						Euryocrinus		32492	45.67	1638.1434	38769.3927	45.67	1638.1434	38769.3927	Givetian	Visean	387.7	330.9	Sepkoski	2002	t	2	4	1	241		29709.79674	29709.79674	f		t		f	f
56630	Metablastus	genus	Ambulacralia	Echinodermata		Blastoidea		Spiraculata						Metablastus		30903	23.1	1676.3853	18404.9455	23.1	1676.3853	18404.9455	Tournaisian	Visean	358.9	330.9	Sepkoski	2002	t	2	6	1	261		29842.50668	29842.50668	f		t		f	f
58104	Aganaster	genus	Ambulacralia	Echinodermata	Asterozoa	Ophiuroidea		Ophiurida	Chilophiurina		Aganasteridae			Aganaster		31553	46.66891429	6842.3497		46.66891429	6842.3497		Visean	Visean	346.7	330.9	Sepkoski	2002	t	3	2	5	325		33522.94341	33522.94341	f		t		f	f
56801	Strotocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Strotocrinus		31854	47.8	1626.6963	46989.8325	47.8	1626.6963	46989.8325	Tournaisian	Visean	358.9	330.9	Sepkoski	2002	t	2	4	1	241		34047.49288	34047.49288	f		t		f	f
43217	Wachsmuthicrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Flexibilia	Sagenocrinida						Wachsmuthicrinus		32532	48.71	1863.486	60364.524	48.71	1863.486	60364.524	Famennian	Visean	372.2	330.9	Sepkoski	2002	t	2	4	1	241		36022.25892	36022.25892	f		t		f	f
58106	Dieuryocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Flexibilia	Sagenocrinida						Dieuryocrinus		32491	51.52	1322.3542	28809.6892	51.52	1322.3542	28809.6892	Visean	Visean	346.7	330.9	Sepkoski	2002	t	2	4	1	241		42598.23903	42598.23903	f		t		f	f
58377	Melonechinus	genus	Ambulacralia	Echinodermata	Echinozoa	Echinoidea		Palaechinoidea			Palaechinidae			Melonechinus		32763	57.54	2512.2127		57.54	2512.2127		Visean	Visean	346.7	330.9	Sepkoski	2002	t	3	2	4	324		46163.15706	46163.15706	f		t		f	f
44385	Megistocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida			Batocrinidae	Periechocrininae		Megistocrinus		31797	54.98571429	2164.8364	72346.7706	54.98571429	2164.8364	72346.7706	Lochkovian	Visean	419.2	330.9	Sepkoski	2002	t	2	4	1	241		51751.22467	51751.22467	f		t		f	f
56792	Eucladocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Eucladocrinus		31762	57.2	2460.5941	89846.8361	57.2	2460.5941	89846.8361	Tournaisian	Visean	358.9	330.9	Sepkoski	2002	t	2	4	1	241		58234.63827	58234.63827	f		t		f	f
58394	Ambolostoma	genus	Ambulacralia	Echinodermata		Blastoidea		Spiraculata						Ambolostoma		30870	33.3375	3491.5312	84262.2869	33.3375	3491.5312	84262.2869	Visean	Visean	346.7	330.9	Sepkoski	2002	t						84809.64952	84809.64952	f		t		f	f
58094	Cytidocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Cytidocrinus		31744	72.64285714	4144.5341	167636.5359	72.64285714	4144.5341	167636.5359	Visean	Visean	346.7	330.9	Sepkoski	2002	t	2	4	1	241		118986.0853	118986.0853	f		t		f	f
43300	Forbesiocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Flexibilia	Sagenocrinida						Forbesiocrinus		32493	95.12	7106.1368	377383.239	95.12	7106.1368	377383.239	Famennian	Visean	372.2	330.9	Sepkoski	2002	t	2	4	1	241		266390.9139	266390.9139	f		t		f	f
43214	Desmacriocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Disparida							Desmacriocrinus		31911	0.777058824	0.4742	0.18	0.777058824	0.4742	0.18	Famennian	Tournaisian	372.2	346.7	Sepkoski	2002	t	2	4	1	241		0.152653279	0.152653279	f		t		f	f
56591	Trophocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Disparida							Trophocrinus		32001	1.0992	0.9489	0.4016	1.0992	0.9489	0.4016	Tournaisian	Tournaisian	358.9	346.7	Sepkoski	2002	t	2	4	1	241		0.430539872	0.430539872	f		t		f	f
40459	Lasiocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Cladida						Lasiocrinus		32224	4.205	13.8874	31.5708	4.205	13.8874	31.5708	Emsian	Tournaisian	407.6	346.7	Sepkoski	2002	t	2	4	1	241		23.77067704	23.77067704	f		t		f	f
56813	Monadoblastus	genus	Ambulacralia	Echinodermata		Blastoidea		Spiraculata						Monadoblastus		30904	2.23125	14.786	41.5857	2.23125	14.786	41.5857	Tournaisian	Tournaisian	358.9	346.7	Sepkoski	2002	t						38.44170493	38.44170493	f		t		f	f
43296	Bridgerocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Dendrocrinida			Bridgerocrinidae			Bridgerocrinus		32085	5.793333333	26.3601	58.578	5.793333333	26.3601	58.578	Famennian	Tournaisian	372.2	346.7	Sepkoski	2002	t	2	4	1	241		61.95646943	61.95646943	f		t		f	f
56799	Protacrocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Protacrocrinus		31838	6.084444444	29.0758	86.3228	6.084444444	29.0758	86.3228	Tournaisian	Tournaisian	358.9	346.7	Sepkoski	2002	t	2	4	1	241		71.73699827	71.73699827	f		t		f	f
56578	Eireocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Cladida		Agassizocrinacea	Decadocrinidae			Eireocrinus		32144	6.233333333	29.6676	119.8572	6.233333333	29.6676	119.8572	Tournaisian	Tournaisian	358.9	346.7	Sepkoski	2002	t	2	4	1	241		77.1138946	77.1138946	f		t		f	f
56585	Sostronocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Cladida						Sostronocrinus		32391	6.4625	28.6139	107.5406	6.4625	28.6139	107.5406	Tournaisian	Tournaisian	358.9	346.7	Sepkoski	2002	t	2	4	1	241		85.90347305	85.90347305	f		t		f	f
56809	Dentiblastus	genus	Ambulacralia	Echinodermata		Blastoidea		Spiraculata						Dentiblastus		30884	3.063333333	21.5331	64.2405	3.063333333	21.5331	64.2405	Tournaisian	Tournaisian	358.9	346.7	Sepkoski	2002	t	2	6	1	261		94.77650521	94.77650521	f		t		f	f
56632	Pentremoblastus	genus	Ambulacralia	Echinodermata		Blastoidea		Spiraculata						Pentremoblastus		30914	3.162280702	31.416	83.5004	3.162280702	31.416	83.5004	Tournaisian	Tournaisian	358.9	346.7	Sepkoski	2002	t	2	6	1	261		103.7549485	103.7549485	f		t		f	f
56387	Whiteocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Disparida							Whiteocrinus		32008	8.39	55.2858	231.0948	8.39	55.2858	231.0948	Tournaisian	Tournaisian	358.9	346.7	Sepkoski	2002	t	2	4	1	241		187.4648841	187.4648841	f		t		f	f
56760	Ascetocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Cladida						Ascetocrinus		32062	9.5	70.8822	444.195	9.5	70.8822	444.195	Tournaisian	Tournaisian	358.9	346.7	Sepkoski	2002	t	2	4	1	241		271.7975516	271.7975516	f		t		f	f
56790	Coelocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Coelocrinus		31734	10.37	55.4646	251.8092	10.37	55.4646	251.8092	Tournaisian	Tournaisian	358.9	346.7	Sepkoski	2002	t	2	4	1	241		353.1966256	353.1966256	f		t		f	f
56759	Acylocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Cladida						Acylocrinus		32028	11.78666667	72.6384	379.9794	11.78666667	72.6384	379.9794	Tournaisian	Tournaisian	358.9	346.7	Sepkoski	2002	t	2	4	1	241		517.9368984	517.9368984	f		t		f	f
56597	Phaenoblastus	genus	Ambulacralia	Echinodermata		Blastoidea		Fissiculata						Phaenoblastus		30857	6.005	113.2859	618.5411	6.005	113.2859	618.5411	Tournaisian	Tournaisian	358.9	346.7	Sepkoski	2002	t						644.1311189	644.1311189	f		t		f	f
166176	Missouricrinus	genus		Echinodermata		Crinoidea	Camerata	Cladida	Poteriocrinina	Rhenocrinacea	Spaniocrinidae			Missouricrinus			12.89	106.401	745.516	12.89	106.401	745.516	Tournaisian	Tournaisian	358.9	346.7	Treatise	1978	f						676.7991257	676.7991257	f		t		f	f
56629	Cryptoblastus	genus	Ambulacralia	Echinodermata		Blastoidea		Spiraculata						Cryptoblastus		30880	6.323076923	125.605	933.6636	6.323076923	125.605	933.6636	Tournaisian	Tournaisian	358.9	346.7	Sepkoski	2002	t	2	6	1	261		746.0953016	746.0953016	f		t		f	f
56810	Globoblastus	genus	Ambulacralia	Echinodermata		Blastoidea		Spiraculata						Globoblastus		30892	6.583333333	136.1575	1071.4839	6.583333333	136.1575	1071.4839	Tournaisian	Tournaisian	358.9	346.7	Sepkoski	2002	t						836.8908287	836.8908287	f		t		f	f
56764	Coeliocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Dendrocrinida		Scytalocrinoidea	Cercidocrinidae			Coeliocrinus		32107	13.89	151.5285	1014.736	13.89	151.5285	1014.736	Tournaisian	Tournaisian	358.9	346.7	Sepkoski	2002	t	2	4	1	241		846.1969033	846.1969033	f		t		f	f
47670	Eutaxocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Flexibilia	Taxocrinida		Taxocrinacea	Taxocrinidae			Eutaxocrinus		32459	16.16666667	172.0903	1554.9318	16.16666667	172.0903	1554.9318	Gorstian	Tournaisian	427.4	346.7	Sepkoski	2002	t	2	4	1	241		1332.118603	1332.118603	f		t		f	f
56817	Schizoblastus	genus	Ambulacralia	Echinodermata		Blastoidea		Spiraculata						Schizoblastus		30922	7.920454545	162.6433	1417.461	7.920454545	162.6433	1417.461	Tournaisian	Tournaisian	358.9	346.7	Sepkoski	2002	t	2	6	1	261		1416.793654	1416.793654	f		t		f	f
56609	Blairocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Blairocrinus		31710	16.805	221.8027	2406.5598	16.805	221.8027	2406.5598	Tournaisian	Tournaisian	358.9	346.7	Sepkoski	2002	t	2	4	1	241		1495.624843	1495.624843	f		t		f	f
56787	Athabascacrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Athabascacrinus		31703	16.86	215.6429	2341.1634	16.86	215.6429	2341.1634	Tournaisian	Tournaisian	358.9	346.7	Sepkoski	2002	t	2	4	1	241		1510.306606	1510.306606	f		t		f	f
56634	Pyramiblastus	genus	Ambulacralia	Echinodermata		Blastoidea		Spiraculata						Pyramiblastus		30920	8.998333333	254.3748	1616.1277	8.998333333	254.3748	1616.1277	Tournaisian	Tournaisian	358.9	346.7	Sepkoski	2002	t						2037.381997	2037.381997	f		t		f	f
56610	Cusacrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Cusacrinus		31742	20.07692308	262.6041	2915.5794	20.07692308	262.6041	2915.5794	Tournaisian	Tournaisian	358.9	346.7	Sepkoski	2002	t	2	4	1	241		2545.644692	2545.644692	f		t		f	f
56602	Aacocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Aacocrinus		31679	20.46	307.485	3922.484	20.46	307.485	3922.484	Tournaisian	Tournaisian	358.9	346.7	Sepkoski	2002	t	2	4	1	241		2693.631163	2693.631163	f		t		f	f
56611	Dialutocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Dialutocrinus		31748	20.68	323.3789	4292.3159	20.68	323.3789	4292.3159	Tournaisian	Tournaisian	358.9	346.7	Sepkoski	2002	t	2	4	1	241		2781.151824	2781.151824	f		t		f	f
56575	Cercidocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Cladida						Cercidocrinus		32100	21.51428571	363.5329	4622.0614	21.51428571	363.5329	4622.0614	Tournaisian	Tournaisian	358.9	346.7	Sepkoski	2002	t	2	4	1	241		3130.22715	3130.22715	f		t		f	f
56618	Manillocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Manillocrinus		31792	21.7	267.9182	2807.7823	21.7	267.9182	2807.7823	Tournaisian	Tournaisian	358.9	346.7	Sepkoski	2002	t	2	4	1	241		3211.704416	3211.704416	f		t		f	f
56806	Auloblastus	genus	Ambulacralia	Echinodermata		Blastoidea		Spiraculata						Auloblastus		30872	11.05769231	384.1306	5594.5171	11.05769231	384.1306	5594.5171	Tournaisian	Tournaisian	358.9	346.7	Sepkoski	2002	t						3663.521578	3663.521578	f		t		f	f
56603	Abactinocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Abactinocrinus		31681	25.21	427.5786	6155.7062	25.21	427.5786	6155.7062	Tournaisian	Tournaisian	358.9	346.7	Sepkoski	2002	t	2	4	1	241		5028.054734	5028.054734	f		t		f	f
56771	Nactocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Cladida						Nactocrinus		32269	25.84821429	524.7482	5500.4858	25.84821429	524.7482	5500.4858	Tournaisian	Tournaisian	358.9	346.7	Sepkoski	2002	t	2	4	1	241		5418.268893	5418.268893	f		t		f	f
56622	Sunwaptacrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Sunwaptacrinus		31856	26.05333333	533.1096	8844.88	26.05333333	533.1096	8844.88	Tournaisian	Tournaisian	358.9	346.7	Sepkoski	2002	t	2	4	1	241		5547.831023	5547.831023	f		t		f	f
56635	Strongyloblastus	genus	Ambulacralia	Echinodermata		Blastoidea		Spiraculata						Strongyloblastus		30925	13.19230769	546.7533	9205.0826	13.19230769	546.7533	9205.0826	Tournaisian	Tournaisian	358.9	346.7	Sepkoski	2002	t						6055.502618	6055.502618	f		t		f	f
56765	Derbiocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Cladida						Derbiocrinus		32136	28.78	550.1755	8927.5144	28.78	550.1755	8927.5144	Tournaisian	Tournaisian	358.9	346.7	Sepkoski	2002	t	2	4	1	241		7470.637194	7470.637194	f		t		f	f
56815	Orbiblastus	genus	Ambulacralia	Echinodermata		Blastoidea		Spiraculata						Orbiblastus		30910	14.29230769	641.7333	10708.719	14.29230769	641.7333	10708.719	Tournaisian	Tournaisian	358.9	346.7	Sepkoski	2002	t						7606.386307	7606.386307	f		t		f	f
56782	Polytaxicidaris	genus	Ambulacralia	Echinodermata	Echinozoa	Echinoidea		Echinocystitoida			Archaeocidaridae			Polytaxicidaris		32774	31.74285714	734.5677		31.74285714	734.5677		Tournaisian	Tournaisian	358.9	346.7	Sepkoski	2002	t	3	2	4	324		9016.053529	9016.053529	f		t		f	f
56397	Tetramerocrinites	genus	Ambulacralia	Echinodermata		Crinoidea								Tetramerocrinites		32729	35.97	1016.1803	18938.2129	35.97	1016.1803	18938.2129	Tournaisian	Tournaisian	358.9	346.7	Sepkoski	2002	t	2	4	1	241		14551.33129	14551.33129	f		t		f	f
47664	Hexacrinites	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida		Hexacriniticae	Hexacrinitidae			Hexacrinites		31775	36	1017.876	21796.1185	36	1017.876	21796.1185	Gorstian	Tournaisian	427.4	346.7	Sepkoski	2002	t	2	4	1	241		14587.64428	14587.64428	f		t		f	f
56811	Lophoblastus	genus	Ambulacralia	Echinodermata		Blastoidea		Spiraculata						Lophoblastus		30900	18.28461538	1050.3197	17559.1917	18.28461538	1050.3197	17559.1917	Tournaisian	Tournaisian	358.9	346.7	Sepkoski	2002	t	2	6	1	261		15338.24707	15338.24707	f		t		f	f
34436	Drepanaster	genus	Ambulacralia	Echinodermata	Asterozoa	Ophiuroidea		Oegophiurida	Lysophiurina		Protasteridae			Drepanaster		31529	37.26974592	4363.7789		37.26974592	4363.7789		Katian	Tournaisian	453	346.7	Sepkoski	2002	t	3	2	2	partly322		18204.83763	18204.83763	f		t		f	f
34543	Clidochirus	genus	Ambulacralia	Echinodermata		Crinoidea	Flexibilia	Sagenocrinida						Clidochirus		32488	41.69	1365.0661	28611.7848	41.69	1365.0661	28611.7848	Katian	Tournaisian	453	346.7	Sepkoski	2002	t	2	4	1	241		22621.05117	22621.05117	f		t		f	f
34438	Furcaster	genus	Ambulacralia	Echinodermata	Asterozoa	Ophiuroidea		Oegophiurida	Lysophiurina		Protasteridae			Furcaster		31532	40.70248567	5204.6525		40.70248567	5204.6525		Katian	Tournaisian	453	346.7	Sepkoski	2002	t	3	2	2	322		23124.17509	23124.17509	f		t		f	f
56617	Maligneocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Maligneocrinus		31791	43.67	1497.8084	41509.2638	43.67	1497.8084	41509.2638	Tournaisian	Tournaisian	358.9	346.7	Sepkoski	2002	t	2	4	1	241		25987.09902	25987.09902	f		t		f	f
34437	Encrinaster	genus	Ambulacralia	Echinodermata	Asterozoa	Ophiuroidea		Oegophiurida			Encrinasteridae			Encrinaster		31530	45.81072936	6593.0184		45.81072936	6593.0184		Katian	Tournaisian	453	346.7	Sepkoski	2002	t	3	2	2	322		31875.70054	31875.70054	f		t		f	f
56763	Bursacrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Cladida						Bursacrinus		32089	50.58666667	2009.8424	61206.4011	50.58666667	2009.8424	61206.4011	Tournaisian	Tournaisian	358.9	346.7	Sepkoski	2002	t	2	4	1	241		40332.44681	40332.44681	f		t		f	f
40097	Dactylocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Flexibilia	Sagenocrinida						Dactylocrinus		32490	53.87	2279.2073	77447.465	53.87	2279.2073	77447.465	Eifelian	Tournaisian	393.3	346.7	Sepkoski	2002	t	2	4	1	241		48674.80552	48674.80552	f		t		f	f
56388	Lovenechinus	genus	Ambulacralia	Echinodermata	Echinozoa	Echinoidea		Palaechinoidea			Palaechinidae			Lovenechinus		32760	95.54	6877.886		95.54	6877.886		Tournaisian	Tournaisian	358.9	346.7	Sepkoski	2002	t	3	2				185754.8774	185754.8774	f		t		f	f
166260	Artyballocrinus	genus		Echinodermata		Crinoidea	Camerata	Monobathrida	Compsocrinina	Periechocrinacea	Periechocrinidae			Artyballocrinus			88.43	6141.7075	146663.9758	88.43	6141.7075	146663.9758	Tournaisian	Tournaisian	358.9	346.7	Treatise	1978	f						214205.711	214205.711	f		t		f	f
43599	Pentececrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Cladida						Pentececrinus		32322	0.635909091	0.3176	0.0858	0.635909091	0.3176	0.0858	Famennian	Famennian	372.2	358.9	Sepkoski	2002	t	2	4	1	241		0.083836266	0.083836266	f		t		f	f
46024	Deltacrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Disparida							Deltacrinus		31910	8.884615385	61.9965	261.3391	8.884615385	61.9965	261.3391	Rhuddanian	Famennian	443.4	358.9	Sepkoski	2002	t	2	4	1	241		222.480571	222.480571	f		t		f	f
43218	Doryblastus	genus	Ambulacralia	Echinodermata		Blastoidea		Spiraculata						Doryblastus		30887	4.313414634	58.451	298.8132	4.313414634	58.451	298.8132	Famennian	Famennian	372.2	358.9	Sepkoski	2002	t						251.1094299	251.1094299	f		t		f	f
43219	Petaloblastus	genus	Ambulacralia	Echinodermata		Blastoidea		Pentremitida			Hyperoblastidae			Petaloblastus		30916	5.289655172	68.6779	378.4391	5.289655172	68.6779	378.4391	Famennian	Famennian	372.2	358.9	Sepkoski	2002	t						448.8874907	448.8874907	f		t		f	f
40478	Agathocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Camerata	Monobathrida						Agathocrinus		31689	12.83333333	118.5995	930.3471	12.83333333	118.5995	930.3471	Emsian	Famennian	407.6	358.9	Sepkoski	2002	t	2	4	1	241		667.9428333	667.9428333	f		t		f	f
47656	Triacrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Disparida							Triacrinus		31999	16.23529412	207.019	1541.6827	16.23529412	207.019	1541.6827	Gorstian	Famennian	427.4	358.9	Sepkoski	2002	t	2	4	1	241		1349.096001	1349.096001	f		t		f	f
43215	Dinocystis	genus	Ambulacralia	Echinodermata		Edrioasteroidea		Isorophida			Edrioasteridae			Dinocystis		30763	49.4171494	7671.941	59090.0282	49.4171494	7671.941	59090.0282	Famennian	Famennian	372.2	358.9	Sepkoski	2002	t						39156.53346	39156.53346	f		t		f	f
